"geo","time","sector","measure","value","value_indexed","value_delta"
"FR",2002,"Transport equipment","energy_consumption",60683.329,0.93540150646873,-4190.769
"FR",2002,"Transport equipment","intensity",2.40223461276582,1.04240102324117,0.0977140307574964
"FR",2002,"Transport equipment","share_GVA",0.0867197694173882,0.882342263081685,-0.0115638253347312
"FR",2002,"Transport equipment","share_energy_consumption",0.0361694823434503,0.945263891459281,-0.00209441694462313
"FR",2002,"Wood and wood products","GVA",3081.7,1.21835217838222,552.3
"FR",2002,"Wood and wood products","energy_consumption",44912.8,1.02269322026951,996.600000000006
"FR",2002,"Wood and wood products","intensity",14.5740338125061,0.839406895982642,-2.78826554702582
"FR",2002,"Wood and wood products","share_GVA",0.0105792406304358,1.19797206222032,0.0017482829110811
"FR",2002,"Wood and wood products","share_energy_consumption",0.0267696705728671,1.03347596350413,0.00086711306964157
"FR",2003,"Basic metals","GVA",6926.2,0.993844255355785,-42.9000000000005
"FR",2003,"Basic metals","energy_consumption",204345.274,0.930088612799898,-15359.893
"FR",2003,"Basic metals","intensity",29.5032303427565,0.935849463120293,-2.02238515996266
"FR",2003,"Basic metals","share_GVA",0.0234838821676157,0.96516797904372,-0.000847511618244576
"FR",2003,"Basic metals","share_energy_consumption",0.116777196281895,0.901155797474852,-0.012808827143931
"FR",2003,"Chemical and petrochem.","GVA",21620.4,1.05262030419288,1080.8
"FR",2003,"Chemical and petrochem.","energy_consumption",250351.786,1.09493438507631,21706.317
"FR",2003,"Chemical and petrochem.","intensity",11.5794243399752,1.04019880740936,0.447490465897815
"FR",2003,"Chemical and petrochem.","share_GVA",0.0733058424557071,1.02224811002658,0.00159542133905563
"FR",2003,"Chemical and petrochem.","share_energy_consumption",0.143068538268446,1.06087361503733,0.00820936537496977
"FR",2003,"Coke and ref. pet. products","GVA",4177.9,1.32459338638597,1023.8
"FR",2003,"Coke and ref. pet. products","energy_consumption",224889.202,0.911738191874165,-21770.644
"FR",2003,"Coke and ref. pet. products","intensity",53.8282874171234,0.688315524782858,-24.3746376645163
"FR",2003,"Coke and ref. pet. products","share_GVA",0.0141655325153882,1.28637370986781,0.0031535440032443
"FR",2003,"Coke and ref. pet. products","share_energy_consumption",0.128517435072332,0.883376213921466,-0.0169669384561558
"FR",2003,"Construction","GVA",103281.6,1.03914543484363,3890.70000000001
"FR",2003,"Construction","energy_consumption",71493.448,1.49954829046735,23816.792
"FR",2003,"Construction","intensity",0.692218633328686,1.44305911394684,0.212530291639457
"FR",2003,"Construction","share_GVA",0.350185227755886,1.00916204312263,0.00317928342576307
"FR",2003,"Construction","share_energy_consumption",0.0408563616204086,1.4529009569101,0.0127358201436528
"FR",2003,"Food, bev. and tobacco","GVA",32037.9,1.05331005641693,1621.5
"FR",2003,"Food, bev. and tobacco","energy_consumption",220242.971,1.04500009878591,9484.16699999999
"FR",2003,"Food, bev. and tobacco","intensity",6.87445091594643,0.992110625375312,-0.0546664023423915
"FR",2003,"Food, bev. and tobacco","share_GVA",0.108627280254375,1.02291796021341,0.00243373934547175
"FR",2003,"Food, bev. and tobacco","share_energy_consumption",0.125862253384802,1.01249266405686,0.00155295431245411
"FR",2003,"Machinery","GVA",50130.4,0.999479628761975,-26.1000000000058
"FR",2003,"Machinery","energy_consumption",97689.366,0.943157601113229,-5887.561
"FR",2003,"Machinery","intensity",1.94870509710675,0.943648648728828,-0.116369758594908
"FR",2003,"Machinery","share_GVA",0.169971471602819,0.970640749985745,-0.00514117600167857
"FR",2003,"Machinery","share_energy_consumption",0.0558265432066509,0.91381824105669,-0.00526497444799353
"FR",2003,"Mining and quarrying","GVA",2982.9,0.769423235658275,-893.9
"FR",2003,"Mining and quarrying","energy_consumption",18703.879,0.627984772613751,-11080.09
"FR",2003,"Mining and quarrying","intensity",6.27036742767106,0.816175991977267,-1.41224942127653
"FR",2003,"Mining and quarrying","share_GVA",0.0101137813112213,0.747222379550533,-0.00342138785395401
"FR",2003,"Mining and quarrying","share_energy_consumption",0.0106887059654525,0.608449679717302,-0.0068784098072416
"FR",2003,"Non-metallic minerals","GVA",18777.6,1.1132348407598,1910
"FR",2003,"Non-metallic minerals","energy_consumption",179808.927,1.15525884210364,24165.083
"FR",2003,"Non-metallic minerals","intensity",9.57571398900818,1.03774944854866,0.348328705980363
"FR",2003,"Non-metallic minerals","share_GVA",0.0636670823526061,1.08111368121009,0.00477680701972573
